transaction_id,timestamp,customer_id,customer_email_domain,customer_ip_country,billing_country,shipping_country,payment_method,card_type,transaction_amount,currency,item_category,item_name,item_quantity,item_unit_price,account_age_days,is_billing_shipping_mismatch,transaction_hour,device_type,browser,is_fraud
0ef04909-285c-4974-b78d-562cf05f1c9d,2025-09-08 11:23:44,CUST-000577,protonmail.com,IN,IN,IN,paypal,,21.22,USD,sports,Water Bottle,1,21.22,414,0,11,desktop,safari,0
8d2b189a-4368-4e12-add5-7a0c92e3d586,2025-04-08 14:09:08,CUST-003391,icloud.com,US,US,US,debit_card,amex,52.38,USD,clothing,Hoodie,1,52.38,69,0,14,desktop,chrome,0
5e7a720f-a8fe-45d9-a8a1-dece17e0d61f,2025-09-02 12:23:37,CUST-001616,protonmail.com,CA,CA,CA,gift_card,,41.19,USD,electronics,Laptop Stand,1,41.19,7,0,12,tablet,safari,0
1fa799ba-624c-4c99-9027-1d928b387a64,2025-09-16 11:29:50,CUST-002797,icloud.com,JP,JP,JP,credit_card,visa,84.01,USD,electronics,4K Webcam,1,84.01,157,0,11,tablet,firefox,0
7b3163f0-c954-4837-bc62-68245bcfdff8,2025-10-02 18:22:41,CUST-003523,yahoo.com,FR,FR,FR,gift_card,,25.03,USD,beauty,Vitamin C Serum,1,25.03,16,0,18,mobile,edge,0
712f42c9-ee16-4672-a638-699f9096167f,2025-07-23 19:16:11,CUST-000343,outlook.com,ES,US,US,paypal,,47.88,USD,electronics,Laptop Stand,1,47.88,249,0,19,tablet,edge,0
ceb3554d-de4d-476f-a259-51dd4795c2cb,2026-02-07 15:52:26,CUST-001154,gmail.com,AU,AU,AU,debit_card,discover,54.29,USD,clothing,Hoodie,1,54.29,265,0,15,tablet,safari,0
42a51d01-95f2-4c03-bf6b-731ac8a8da98,2025-06-09 21:09:27,CUST-003966,yahoo.com,AU,AU,AU,paypal,,89.44,USD,home,LED Desk Lamp,2,44.72,119,0,21,desktop,edge,0
d2c8d226-f13a-4829-85b5-60ef7a4a863e,2026-01-03 09:44:18,CUST-001059,yahoo.com,ES,ES,ES,paypal,,30.44,USD,home,Wall Art Print,1,30.44,830,0,9,mobile,firefox,0
c57d29fb-5c2a-41f5-8768-7d382ea64af4,2025-08-17 23:31:33,CUST-001172,gmail.com,DE,DE,DE,debit_card,visa,86.2,USD,electronics,Bluetooth Speaker,1,86.2,498,0,23,desktop,firefox,0
b41c056a-f70c-4e9f-8ad6-96a455eb895e,2026-01-04 10:42:39,CUST-003196,yahoo.com,US,US,US,gift_card,,27.8,USD,electronics,Portable Charger,1,27.8,130,0,10,tablet,safari,0
6c5bbd63-688f-4114-89dd-126f8c1779e8,2025-09-29 10:55:10,CUST-001424,aol.com,AU,AU,AU,gift_card,,23.07,USD,beauty,Vitamin C Serum,1,23.07,87,0,10,tablet,edge,0
aeab7048-2910-4963-a8f4-b50d154244ac,2025-07-11 18:53:08,CUST-003834,tempmail.com,JP,JP,JP,credit_card,discover,49.28,USD,sports,Fitness Tracker,1,49.28,55,0,18,mobile,edge,0
ce4ac6dc-0afe-48a5-8802-9343e1031fd3,2025-03-18 08:58:29,CUST-001597,gmail.com,JP,JP,JP,credit_card,visa,520.96,USD,clothing,Denim Jacket,8,65.12,17,0,8,desktop,safari,0
3921e0f8-5154-4f4a-b619-3eda41ab3d33,2025-12-01 09:33:23,CUST-003950,yahoo.com,IN,IN,IN,credit_card,amex,161.6,USD,beauty,Perfume 50ml,2,80.8,250,0,9,tablet,other,0
d5b5785b-8a8b-4617-87eb-ace04145735c,2026-01-27 00:19:30,CUST-002599,gmail.com,IN,IN,IN,paypal,,20.66,USD,beauty,Moisturizer,1,20.66,85,0,0,desktop,chrome,0
34980870-d7fc-4462-a1bd-f449d3989eb0,2025-03-03 19:14:20,CUST-001593,outlook.com,ES,NL,NL,credit_card,amex,65.65,USD,clothing,Denim Jacket,1,65.65,104,0,19,mobile,chrome,0
6a62bf8c-3124-435f-925d-6f26b3baae30,2025-05-02 09:57:51,CUST-002669,hotmail.com,FR,FR,FR,debit_card,mastercard,28.33,USD,sports,Yoga Mat,1,28.33,106,0,9,desktop,safari,0
83f3e362-81d0-4cbc-9975-e1712f8c21f1,2025-04-18 19:06:30,CUST-003251,yahoo.com,BR,BR,BR,paypal,,14.49,USD,clothing,Winter Beanie,1,14.49,235,0,19,mobile,other,0
901f5083-816d-4ac7-9b15-0eb2ce85b2c7,2025-10-29 10:15:09,CUST-003181,aol.com,JP,JP,JP,credit_card,discover,144.35,USD,electronics,Portable Charger,5,28.87,16,0,10,desktop,firefox,0
d1830452-91e7-4db7-a7af-1856ecd23914,2025-07-16 08:32:12,CUST-002458,yahoo.com,US,US,US,debit_card,amex,21.64,USD,sports,Water Bottle,1,21.64,263,0,8,tablet,other,0
8c633219-802a-4fd6-b4bf-c66fe3d0e98d,2025-06-04 17:59:59,CUST-002152,protonmail.com,CA,BR,CA,debit_card,mastercard,19.5,USD,sports,Water Bottle,1,19.5,476,1,17,mobile,chrome,0
12466313-d3c6-44a2-a7cf-29332c6d632d,2025-08-09 20:59:49,CUST-000504,hotmail.com,ES,ES,ES,gift_card,,95.64,USD,sports,Yoga Mat,3,31.88,40,0,20,mobile,edge,0
31adf2a4-10e5-467e-909c-df44bd76040f,2025-08-30 11:32:22,CUST-002121,icloud.com,DE,DE,DE,credit_card,amex,364.08,USD,electronics,Smart Watch,2,182.04,26,0,11,desktop,other,0
8f52c6cd-52d9-49b5-88f8-ecd4fb8c7a9b,2025-04-06 03:04:07,CUST-003135,icloud.com,US,US,US,paypal,,48.26,USD,gaming,RGB Mousepad,2,24.13,314,0,3,mobile,safari,0
64918a23-59f9-4bb4-b7f1-63d26e7d3364,2025-05-27 16:23:03,CUST-001116,outlook.com,FR,FR,FR,paypal,,62.0,USD,home,Scented Candle,5,12.4,19,0,16,desktop,safari,0
acd87672-d8c5-4c1b-8abe-2c60d2d11b54,2025-12-01 19:36:59,CUST-000135,outlook.com,NL,NL,NL,debit_card,amex,76.74,USD,home,Throw Blanket,2,38.37,330,0,19,desktop,chrome,0
9e0557ca-a945-4cde-9565-6f0c45c48d02,2025-09-09 20:25:27,CUST-001658,outlook.com,CA,CA,CA,credit_card,mastercard,86.51,USD,electronics,Bluetooth Speaker,1,86.51,25,0,20,desktop,firefox,0
d8b24ae9-c312-49ba-b509-e629b59cc921,2025-03-19 10:54:56,CUST-001523,outlook.com,IN,IN,NL,paypal,,49.26,USD,home,Ceramic Mug Set,2,24.63,119,1,10,tablet,firefox,0
e6fdf8f4-d57a-4181-803c-2aa1ef49c9f2,2025-03-16 15:50:58,CUST-001371,aol.com,IN,IN,IN,credit_card,discover,100.08,USD,sports,Fitness Tracker,2,50.04,66,0,15,tablet,other,0
af0a5e03-72a1-412b-86a0-b37be05cfaec,2025-09-15 11:17:44,CUST-002141,hotmail.com,FR,FR,FR,credit_card,mastercard,37.26,USD,sports,Water Bottle,2,18.63,169,0,11,desktop,other,0
01cc36ea-81a5-44c5-b2df-8ff785cdc70b,2025-09-03 10:30:45,CUST-000409,gmail.com,ES,ES,ES,credit_card,discover,46.17,USD,electronics,Wireless Earbuds,1,46.17,37,0,10,desktop,other,0
9be39e1c-8b05-4ae4-b894-650e2c21c0f2,2025-05-10 06:41:40,CUST-000923,hotmail.com,DE,DE,DE,debit_card,mastercard,16.2,USD,clothing,Winter Beanie,1,16.2,162,0,6,mobile,chrome,0
407c5426-2ab0-4484-ac70-d8f6f83c6450,2025-04-07 17:53:53,CUST-002495,hotmail.com,NL,ES,ES,debit_card,discover,47.22,USD,clothing,Cotton T-Shirt,2,23.61,449,0,17,desktop,safari,0
07c5a883-5b29-4933-9155-2ec41149e742,2025-06-12 11:46:31,CUST-000483,gmail.com,NL,NL,NL,credit_card,amex,46.38,USD,sports,Resistance Bands,3,15.46,9,0,11,mobile,edge,0
ca09639d-61e6-4995-a7f5-9792e46dd0e0,2025-08-19 00:14:04,CUST-000637,aol.com,BR,BR,BR,paypal,,41.22,USD,clothing,Winter Beanie,3,13.74,43,0,0,tablet,firefox,0
a0602986-f262-4758-af78-5de9038e42af,2025-04-11 20:25:27,CUST-001054,protonmail.com,FR,FR,FR,credit_card,discover,149.96,USD,clothing,Yoga Pants,4,37.49,47,0,20,desktop,edge,0
a246ba7f-9d27-47f1-8d57-14ccce8ba42d,2025-11-20 07:31:33,CUST-002973,gmail.com,AU,AU,AU,paypal,,129.89,USD,electronics,Mechanical Keyboard,1,129.89,70,0,7,tablet,other,0
3b7673f9-22af-405c-b5d4-8dcb8c00eac8,2025-06-06 16:24:59,CUST-001163,aol.com,CA,CA,CA,paypal,,53.18,USD,sports,Fitness Tracker,1,53.18,89,0,16,tablet,chrome,0
bba7c7f6-ae1c-4e5f-964b-573c680ad4c6,2025-03-05 12:54:27,CUST-002681,gmail.com,BR,BR,BR,paypal,,68.91,USD,beauty,Vitamin C Serum,3,22.97,598,0,12,desktop,edge,0
a086c7bd-9425-4efb-aaea-e2088dba500a,2026-02-17 11:22:15,CUST-002962,aol.com,DE,DE,DE,debit_card,visa,19.16,USD,beauty,Moisturizer,1,19.16,9,0,11,tablet,edge,0
71f0ad2e-5314-4a55-9acf-6c9fd00d828d,2025-07-25 20:08:39,CUST-003671,aol.com,DE,DE,DE,debit_card,discover,25.38,USD,home,Ceramic Mug Set,1,25.38,253,0,20,tablet,safari,0
522919ac-61c4-477b-a9ba-87e557e66562,2025-07-09 08:36:19,CUST-000476,hotmail.com,IT,IT,IT,debit_card,discover,64.62,USD,home,Kitchen Scale,3,21.54,131,0,8,tablet,edge,0
ca740ecf-77f3-4310-9fba-633f5794dac9,2026-01-30 21:37:33,CUST-001972,aol.com,US,US,US,credit_card,mastercard,157.32,USD,gaming,Controller,3,52.44,157,0,21,desktop,edge,0
e1a41bed-3815-4a46-8d2a-8b30ac08629d,2025-10-04 12:57:08,CUST-002466,hotmail.com,ES,ES,ES,credit_card,mastercard,15.47,USD,sports,Resistance Bands,1,15.47,92,0,12,tablet,other,0
5c2e524d-4b52-4bd3-8d60-f342e4d29286,2025-10-06 16:27:37,CUST-001204,yahoo.com,US,US,US,paypal,,231.19,USD,electronics,Noise-Cancelling Headphones,1,231.19,17,0,16,mobile,firefox,0
357c1179-0518-4f67-94ed-09023fb22324,2025-04-23 10:19:52,CUST-000772,icloud.com,JP,JP,JP,debit_card,amex,29.16,USD,sports,Yoga Mat,1,29.16,3,0,10,desktop,firefox,0
e19886c5-6ef8-4390-a9c0-8b1a94931d4d,2025-08-18 14:05:48,CUST-002117,yahoo.com,IN,IN,IN,gift_card,,90.36,USD,clothing,Cotton T-Shirt,4,22.59,19,0,14,desktop,other,0
26381f23-97a9-4b53-86aa-0198059120c8,2025-12-10 09:08:10,CUST-002687,aol.com,DE,DE,DE,paypal,,41.04,USD,home,Kitchen Scale,2,20.52,358,0,9,desktop,chrome,0
6530b67d-3fbd-4677-8d82-9e2a7e1e2483,2025-09-24 10:20:22,CUST-001578,outlook.com,AU,AU,AU,paypal,,38.72,USD,beauty,Moisturizer,2,19.36,101,0,10,desktop,firefox,0
3d065c15-72a3-4473-abb8-0f9250e6a34b,2025-12-14 03:25:06,CUST-003117,yahoo.com,ES,ES,ES,debit_card,mastercard,82.81,USD,gaming,Gaming Headset,1,82.81,49,0,3,mobile,firefox,0
2d13ef40-85a8-4f69-8a12-ea797446979a,2025-07-03 11:25:49,CUST-001684,yahoo.com,IN,IN,IN,paypal,,38.53,USD,clothing,Yoga Pants,1,38.53,188,0,11,mobile,other,0
d1f75468-c3cb-4066-b599-bdc696513120,2026-01-29 02:01:40,CUST-001324,protonmail.com,UK,UK,UK,credit_card,visa,47.41,USD,clothing,Hoodie,1,47.41,76,0,2,mobile,other,0
5c1099e6-4f18-4cec-bb67-3a480bf5555c,2025-08-21 06:14:38,CUST-002852,outlook.com,NL,ES,ES,credit_card,visa,20.77,USD,sports,Water Bottle,1,20.77,158,0,6,tablet,chrome,0
4d7c8ceb-8aa3-41b9-a81d-09356b0a3272,2025-08-11 08:19:30,CUST-003325,mailinator.com,AU,AU,AU,credit_card,mastercard,48.78,USD,sports,Fitness Tracker,1,48.78,77,0,8,desktop,chrome,0
65e6ca8f-5715-402f-bf17-79bed575a632,2025-07-01 20:20:54,CUST-001118,yahoo.com,IN,IN,IN,paypal,,30.44,USD,sports,Resistance Bands,2,15.22,20,0,20,desktop,firefox,0
f4757c71-fe7c-4449-b5a1-5c1304688b20,2025-05-08 22:10:23,CUST-002574,aol.com,IT,IT,IT,crypto,,46.0,USD,clothing,Cotton T-Shirt,2,23.0,94,0,22,desktop,safari,0
6abb85fc-6fa5-4fb9-8b10-f82d62739b6f,2026-02-13 17:21:19,CUST-001984,yahoo.com,DE,JP,JP,credit_card,mastercard,19.6,USD,home,Kitchen Scale,1,19.6,138,0,17,desktop,firefox,0
6a415dce-ea77-4d69-a47c-b22e7fa12cef,2025-05-14 10:51:36,CUST-002694,protonmail.com,UK,UK,UK,debit_card,visa,240.12,USD,beauty,Perfume 50ml,3,80.04,32,0,10,mobile,firefox,0
4c06e2bf-b21d-4e47-9c11-da98deac9d80,2025-08-28 21:49:38,CUST-003195,throwaway.email,FR,FR,FR,credit_card,mastercard,30.83,USD,sports,Yoga Mat,1,30.83,356,0,21,mobile,chrome,0
0e4a0f4e-ee92-4fea-b8d3-86c9ba0a19e3,2025-05-06 17:40:04,CUST-001170,icloud.com,UK,UK,UK,debit_card,mastercard,342.96,USD,clothing,Running Shoes,4,85.74,290,0,17,mobile,chrome,0
57f34e83-6091-42fd-956c-9b0c929c846e,2025-03-12 12:45:05,CUST-002466,aol.com,AU,AU,AU,credit_card,mastercard,105.75,USD,sports,Water Bottle,5,21.15,58,0,12,tablet,chrome,0
a6573138-f774-4698-bc77-3090e71fb342,2025-09-29 21:16:11,CUST-000045,protonmail.com,IN,IN,IN,credit_card,mastercard,224.18,USD,gaming,Streaming Microphone,2,112.09,76,0,21,tablet,chrome,0
6c12e392-0aad-440b-b56b-2069564f4106,2025-06-04 11:27:32,CUST-000893,aol.com,US,US,US,debit_card,amex,130.47,USD,home,LED Desk Lamp,3,43.49,261,0,11,tablet,chrome,0
005e3d6b-027b-4245-a946-756dcdf08949,2025-03-05 15:07:15,CUST-003652,hotmail.com,UK,UK,UK,crypto,,38.78,USD,home,Kitchen Scale,2,19.39,330,0,15,desktop,edge,0
e1c8914f-66bf-4e37-a618-fc3d244d819a,2025-08-06 21:28:52,CUST-001454,protonmail.com,JP,JP,JP,credit_card,discover,11.9,USD,home,Scented Candle,1,11.9,121,0,21,mobile,edge,0
db24a2a5-4a4b-4938-8a18-d861dddb573f,2026-01-18 13:49:53,CUST-003550,outlook.com,BR,BR,BR,paypal,,14.78,USD,clothing,Winter Beanie,1,14.78,40,0,13,tablet,other,0
c9d1ca51-7248-47de-b756-a8e1f2d00a4f,2025-07-12 10:02:25,CUST-000388,aol.com,IT,IT,IT,paypal,,141.73,USD,electronics,Mechanical Keyboard,1,141.73,135,0,10,mobile,edge,0
66e42174-22a9-4e2b-b5f0-583c76818f9a,2025-03-17 02:52:03,CUST-002103,gmail.com,IN,IN,IN,credit_card,visa,32.54,USD,sports,Resistance Bands,2,16.27,76,0,2,desktop,edge,0
7a0fc943-3ce1-4381-891c-397cf1e78900,2025-11-05 11:47:11,CUST-001664,gmail.com,AU,AU,AU,gift_card,,236.43,USD,electronics,Noise-Cancelling Headphones,1,236.43,163,0,11,desktop,chrome,0
e42378f4-6e9a-46c6-a23a-529accc6a8c2,2026-01-26 19:18:58,CUST-001815,protonmail.com,FR,FR,FR,gift_card,,14.36,USD,clothing,Winter Beanie,1,14.36,200,0,19,mobile,firefox,0
dc57c7b1-9901-4f88-85d5-cdae4a33e5f8,2026-02-14 22:01:04,CUST-002148,outlook.com,FR,FR,FR,paypal,,39.46,USD,beauty,Moisturizer,2,19.73,16,0,22,mobile,firefox,0
dd18a142-707b-4043-9a0f-a2e4454a767f,2025-12-13 12:17:14,CUST-000461,aol.com,NL,NL,NL,credit_card,mastercard,54.39,USD,electronics,Wireless Earbuds,1,54.39,390,0,12,mobile,firefox,0
f6e9852f-690e-483b-a664-5989b96ae507,2025-12-29 16:55:19,CUST-001846,aol.com,DE,DE,DE,paypal,,197.74,USD,electronics,4K Webcam,2,98.87,109,0,16,desktop,other,0
72349dbb-30d9-4cd2-abe1-7039350fe9c6,2026-02-08 17:10:20,CUST-000693,aol.com,FR,FR,FR,credit_card,mastercard,21.9,USD,home,Kitchen Scale,1,21.9,147,0,17,desktop,chrome,0
9adb7097-cce1-4dab-a7d9-4a54da4c7675,2025-06-15 08:11:28,CUST-003669,outlook.com,CA,CA,CA,credit_card,discover,63.7,USD,clothing,Leather Belt,2,31.85,220,0,8,tablet,other,0
90791858-9fe3-4169-a1fd-4feef332eadd,2026-02-07 21:35:41,CUST-001094,aol.com,CA,CA,CA,debit_card,discover,82.7,USD,clothing,Yoga Pants,2,41.35,123,0,21,mobile,safari,0
550cbd19-6a9f-4791-82fb-34ec3d48b851,2025-08-03 09:10:44,CUST-001950,gmail.com,AU,AU,AU,paypal,,83.51,USD,electronics,Bluetooth Speaker,1,83.51,255,0,9,desktop,other,0
02e51175-a746-46a6-abc8-b9e04efd2e84,2025-04-08 19:40:33,CUST-003304,icloud.com,UK,UK,UK,paypal,,207.09,USD,clothing,Denim Jacket,3,69.03,230,0,19,mobile,other,0
6e4fb715-8c57-4418-8898-ce824929a09b,2025-11-01 20:49:52,CUST-002329,hotmail.com,AU,JP,JP,paypal,,18.53,USD,home,Kitchen Scale,1,18.53,223,0,20,mobile,other,0
1fe97b72-38d5-4c46-af63-4fc039a630e4,2025-11-09 17:55:08,CUST-002051,outlook.com,JP,JP,JP,credit_card,amex,70.77,USD,beauty,Perfume 50ml,1,70.77,147,0,17,desktop,chrome,0
4470f1be-5089-4d26-a60a-9e974da4cff4,2026-01-13 12:35:21,CUST-003914,outlook.com,BR,BR,BR,credit_card,discover,152.34,USD,clothing,Denim Jacket,2,76.17,57,0,12,tablet,firefox,0
0edf3a2c-a3da-4d46-8434-ef951db9e733,2025-10-03 00:32:34,CUST-002935,icloud.com,AU,AU,AU,gift_card,,183.12,USD,clothing,Running Shoes,2,91.56,470,0,0,mobile,edge,0
99082b33-0673-43ad-8dd4-4fe41f28f62e,2026-02-03 16:48:35,CUST-000315,icloud.com,UK,UK,UK,paypal,,46.14,USD,gaming,RGB Mousepad,2,23.07,146,0,16,tablet,chrome,0
0afb25ba-66c1-4ff4-b76f-3764db140145,2025-07-14 12:07:21,CUST-001010,icloud.com,UK,UK,UK,debit_card,discover,54.72,USD,sports,Foam Roller,2,27.36,336,0,12,tablet,firefox,0
f3503293-82c8-4a2e-a6e9-0572d0d3d1ef,2025-03-29 16:53:01,CUST-003545,yahoo.com,US,US,US,debit_card,discover,43.02,USD,clothing,Yoga Pants,1,43.02,260,0,16,mobile,chrome,0
e84753d5-cd37-4107-9983-f22cc1241280,2025-11-26 10:06:18,CUST-003812,icloud.com,AU,ES,ES,credit_card,visa,52.39,USD,sports,Fitness Tracker,1,52.39,472,0,10,tablet,safari,0
3d1a2002-8806-4822-b500-e18eaa983b21,2025-04-06 00:50:23,CUST-003098,aol.com,IT,IT,IT,gift_card,,36.61,USD,home,Throw Blanket,1,36.61,201,0,0,tablet,edge,0
3830b546-9787-458f-8a90-081949ead5de,2025-05-15 21:32:45,CUST-003075,yahoo.com,AU,AU,AU,debit_card,visa,97.44,USD,beauty,Vitamin C Serum,4,24.36,49,0,21,mobile,chrome,0
31287120-375b-4156-b457-9b935cf11137,2025-04-05 19:26:54,CUST-002450,hotmail.com,US,US,US,credit_card,amex,23.62,USD,clothing,Cotton T-Shirt,1,23.62,106,0,19,tablet,chrome,0
f11ecfac-3b5e-4e08-957b-9dd59496df48,2025-09-08 00:45:38,CUST-002767,protonmail.com,DE,DE,DE,credit_card,visa,100.42,USD,clothing,Hoodie,2,50.21,182,0,0,mobile,firefox,0
d9a6ce16-c31a-48d6-992f-ef9c4aa280cb,2025-09-10 15:51:28,CUST-000578,hotmail.com,JP,JP,JP,credit_card,amex,85.83,USD,gaming,Gaming Headset,1,85.83,44,0,15,tablet,firefox,0
bbd8c112-f3aa-4aa8-add1-4807191dfb7a,2025-08-15 15:39:28,CUST-001706,outlook.com,JP,JP,JP,paypal,,41.02,USD,electronics,Laptop Stand,1,41.02,313,0,15,mobile,firefox,0
906f7761-79d4-4bef-979a-2ec710aa5b9e,2025-09-26 14:08:04,CUST-003679,outlook.com,US,US,US,debit_card,mastercard,83.0,USD,gaming,Gaming Headset,1,83.0,172,0,14,desktop,firefox,0
64a8896d-b20e-4eaa-800a-f7f3b45d9c2f,2025-04-17 11:50:51,CUST-001312,gmail.com,CA,CA,CA,credit_card,amex,26.16,USD,clothing,Cotton T-Shirt,1,26.16,5,0,11,desktop,edge,0
56330747-e6d9-49e9-9d18-1fb2807fcd7c,2025-06-11 16:50:28,CUST-001610,outlook.com,IN,IN,IN,gift_card,,32.98,USD,sports,Yoga Mat,1,32.98,26,0,16,mobile,chrome,0
2f1ac816-23e2-475d-ba3d-1814bc2c3073,2025-07-01 13:10:39,CUST-000868,gmail.com,DE,DE,DE,credit_card,mastercard,277.8,USD,gaming,Controller,5,55.56,95,0,13,desktop,chrome,0
45cee7e7-81eb-45ea-a54d-bf62c87287f3,2025-11-17 08:24:47,CUST-000989,gmail.com,BR,CA,CA,crypto,,45.18,USD,sports,Fitness Tracker,1,45.18,81,0,8,tablet,safari,0
b87d614d-d2eb-4de3-bb8f-cd8843e7abce,2025-04-02 13:17:49,CUST-000527,yahoo.com,FR,FR,FR,crypto,,85.92,USD,electronics,Laptop Stand,2,42.96,3,0,13,mobile,other,0
bee5a02b-889a-4175-ab4e-04ac936f7d0b,2025-06-03 21:43:58,CUST-002796,aol.com,US,US,US,debit_card,visa,35.78,USD,clothing,Leather Belt,1,35.78,147,0,21,tablet,other,0
18e06a49-5560-4e9d-a94d-5a10c57a650b,2025-03-05 10:43:52,CUST-000059,outlook.com,NL,NL,BR,debit_card,amex,34.19,USD,clothing,Leather Belt,1,34.19,126,1,10,mobile,chrome,0
ae0956f1-68f7-431e-893e-bc54300be47e,2025-06-19 15:38:27,CUST-000210,gmail.com,DE,DE,DE,debit_card,visa,21.4,USD,home,Kitchen Scale,1,21.4,134,0,15,desktop,safari,0
f64ec8a4-97d0-42c4-a519-cfcaedb5f70f,2025-10-22 07:08:56,CUST-001863,aol.com,CA,CA,FR,credit_card,discover,170.3,USD,electronics,Bluetooth Speaker,2,85.15,135,1,7,tablet,safari,0
a09f8b1c-da99-4ec8-81e7-835741face43,2025-11-26 13:16:05,CUST-002293,icloud.com,DE,JP,JP,paypal,,70.46,USD,clothing,Denim Jacket,1,70.46,13,0,13,tablet,safari,0
c52fca28-8594-4d48-95ca-a1b685bca3f3,2025-03-03 18:06:16,CUST-001786,hotmail.com,AU,BR,BR,paypal,,161.01,USD,sports,Fitness Tracker,3,53.67,255,0,18,tablet,other,0
18b23c6d-df22-40a6-927d-d01bac98c83d,2025-10-04 20:43:24,CUST-001766,protonmail.com,NL,NL,NL,credit_card,visa,228.45,USD,clothing,Denim Jacket,3,76.15,442,0,20,mobile,safari,0
cb7a5741-87b2-44a5-b074-6ec8155c8a7c,2025-12-18 15:04:05,CUST-000083,yahoo.com,FR,FR,FR,credit_card,visa,49.77,USD,sports,Fitness Tracker,1,49.77,30,0,15,desktop,chrome,0
677b55ed-61aa-47bb-a79c-d720a8b6c8fe,2025-03-14 16:15:43,CUST-002022,hotmail.com,AU,AU,AU,credit_card,amex,78.4,USD,clothing,Yoga Pants,2,39.2,62,0,16,tablet,firefox,0
fc16d93a-80bc-4a31-9ccf-f35d6c6fb69d,2025-12-10 21:52:57,CUST-002644,outlook.com,CA,CA,CA,gift_card,,246.15,USD,sports,Fitness Tracker,5,49.23,136,0,21,mobile,safari,0
4ce93304-a133-4461-bcdf-7a0d82da2035,2025-12-11 15:54:03,CUST-001915,aol.com,US,US,US,paypal,,18.21,USD,home,Kitchen Scale,1,18.21,171,0,15,desktop,safari,0
f8189d46-8413-4e1b-afc8-0be6bab40a8d,2025-09-20 17:09:37,CUST-001502,protonmail.com,JP,JP,JP,paypal,,18.28,USD,beauty,Lip Balm Set,2,9.14,202,0,17,tablet,other,0
963db679-db7f-4c2f-baa9-b190f79fba13,2025-08-03 14:29:09,CUST-001301,icloud.com,IT,IT,IT,credit_card,discover,46.18,USD,sports,Fitness Tracker,1,46.18,880,0,14,desktop,edge,0
b9e9e698-9b76-486f-9a70-9ff80a51f882,2026-02-07 20:59:32,CUST-001399,outlook.com,IT,IT,IT,paypal,,126.45,USD,gaming,Streaming Microphone,1,126.45,10,0,20,desktop,firefox,0
5d2b62a4-a22f-4522-8425-97fb218c7240,2025-06-28 15:51:30,CUST-003386,hotmail.com,DE,DE,DE,credit_card,discover,85.2,USD,clothing,Running Shoes,1,85.2,268,0,15,mobile,safari,0
332bdde9-ec38-431c-826e-858dd8d41380,2025-07-20 14:21:38,CUST-003785,yahoo.com,JP,JP,JP,debit_card,discover,45.8,USD,clothing,Hoodie,1,45.8,51,0,14,mobile,edge,0
07bb0852-3cf0-4273-8e38-317b9bf0ada6,2025-04-05 10:45:59,CUST-000675,outlook.com,AU,AU,AU,paypal,,75.75,USD,clothing,Denim Jacket,1,75.75,75,0,10,desktop,chrome,0
edf3e531-a044-4995-b295-ccb175537428,2025-11-22 16:51:14,CUST-003412,protonmail.com,IT,IT,IT,paypal,,53.5,USD,gaming,RGB Mousepad,2,26.75,100,0,16,mobile,chrome,0
38968275-1778-45a3-bc25-0727872b0c25,2025-06-07 11:23:06,CUST-002999,hotmail.com,DE,DE,DE,credit_card,amex,73.71,USD,beauty,Perfume 50ml,1,73.71,203,0,11,mobile,chrome,0
e4954fb5-a41c-48ac-9c41-03777611411f,2026-02-11 10:21:41,CUST-000072,outlook.com,FR,FR,FR,credit_card,mastercard,54.68,USD,clothing,Cotton T-Shirt,2,27.34,33,0,10,desktop,firefox,0
5d1139f1-c0fe-4e3c-94a5-fc9436de6d0e,2025-03-31 16:32:52,CUST-002830,outlook.com,US,US,US,credit_card,discover,28.65,USD,home,Wall Art Print,1,28.65,34,0,16,mobile,other,0
6faabb60-a519-423f-8ebe-626ccf794c21,2025-07-24 06:04:34,CUST-000696,hotmail.com,AU,AU,AU,credit_card,mastercard,54.62,USD,clothing,Cotton T-Shirt,2,27.31,46,0,6,tablet,chrome,0
8efc179e-5e9a-4aa1-af59-376a86c58b00,2025-08-02 05:40:05,CUST-001834,protonmail.com,UK,UK,UK,debit_card,discover,9.91,USD,beauty,Lip Balm Set,1,9.91,166,0,5,desktop,edge,0
da8e1191-4ce9-46ba-bdc6-eb51a3eab68f,2025-09-17 19:05:46,CUST-000310,gmail.com,FR,FR,FR,credit_card,discover,46.62,USD,home,LED Desk Lamp,1,46.62,4,0,19,mobile,chrome,0
ffcdad3f-063f-464c-a141-ebe0363b6193,2025-07-09 23:37:33,CUST-002719,gmail.com,UK,UK,UK,credit_card,discover,342.36,USD,clothing,Running Shoes,4,85.59,234,0,23,mobile,safari,0
87863c99-cdd2-4617-a40c-216905d92cd6,2025-07-01 15:47:17,CUST-003759,aol.com,NL,NL,NL,paypal,,41.44,USD,beauty,Moisturizer,2,20.72,12,0,15,desktop,firefox,0
45a2345d-27f8-4c16-a16a-5710be3d4530,2025-03-26 13:09:37,CUST-002060,outlook.com,AU,AU,AU,credit_card,visa,28.04,USD,electronics,Portable Charger,1,28.04,172,0,13,mobile,firefox,0
